"","first_id","last_id","institution_id","city_id","region","sector"
"555",1741,29763,1,1,"Kansas","Soc"
"556",6427,29868,1,1,"Kansas","Soc"
"557",5082,29897,1,1,"Kansas","Econ"
"558",5411,29978,1,1,"Kansas","Agr"
"559",5082,30038,1,1,"Kansas","Geo"
"560",8656,30038,1,1,"Kansas","Math"
"561",11938,30237,1,1,"Kansas","Math"
"562",3781,30373,1,1,"Kansas","Eng-Ind"
"563",4839,30376,1,1,"Kansas","Soc"
"564",2150,30395,1,1,"Kansas","Math"
"565",5394,30395,1,1,"Kansas","Geo"
"566",11833,30420,1,1,"Kansas","Soc"
"567",4904,30540,1,1,"Kansas","Bio"
"568",2150,30622,1,1,"Kansas","Soc"
"569",1742,30628,1,1,"Kansas","Agr"
